Fid,Protocol,Flag,Packet,Sender ID,Receiver ID,Source IP Address,Destination IP Address,Source Port,Destination Port,Packet Size,Label,Url
10.152.152.11-10.152.152.10-38615-53-17,UDP,ACK,DHCP,54193,80,52.90.81.241,10.152.152.11,53,47473,8826,0,http://www.cndoubleegret.com/admin/secure/cmd-login=8e624428269b1e296f49085bd6b42d28/?reff=OWQzZTM3MjQ1MzMzMjAwNTg2MDA4NjJhYjQzNDZhMWY=
10.152.152.11-10.152.152.10-55184-53-17,TCP,SYN,SMTP,44387,53,10.152.152.10,72.21.202.25,42762,80,8861,0,https://en.wikipedia.org/wiki/OptionsXpress
10.152.152.11-10.152.152.10-60250-53-17,UDP,ACK,SNMP,52337,53906,173.241.240.143,10.152.152.11,80,40577,381,0,http://kakakakaka-986ff.ts.r.appspot.com/e-mail
10.152.152.11-107.180.41.88-40877-80-6,TCP,RST,FTP,55914,58775,10.152.152.10,10.152.152.11,53,42029,9433,1,https://telegra.ph/adgss-confirm-acount-04-19?fbclid=IwAR1yYTivoAiYeDsBYLffFzjjXsI3UrnSKgTlxhWtDPiUKj_v2kAVIJcGNuk
10.152.152.11-217.79.188.2-49910-443-6,UDP,ACK,DNS,60685,53,173.192.202.134,195.138.255.24,42859,80,1165,1,https://redlinerecruitment353-my.sharepoint.com:443/:o:/g/personal/beverley_latham_redlinerecruitment_com/ElyngIkQ5UFBqvWGcSQwTt4B1NJgNTT_LJ45LR_Y-735Iw?e=5:JitV78&amp;at=9
10.152.152.11-54.182.207.98-53243-80-6,TCP,FIN,SSH,37721,80,10.152.152.10,62.67.193.31,36662,80,475,0,http://www.idtdna.com/pages/docs/educational-resources/dna-replication.pdf
149.126.72.155-10.152.152.11-80-44805-6,UDP,ACK,NTP,43523,80,10.152.152.10,10.152.152.11,53,43732,733,1,http://ehan.org/bbs/chat/validate/mail.htm?cmd=LOB=RBGLogon&amp;_pageLabel=page_logonform&amp;secured_page
54.192.131.73-10.152.152.11-443-56658-6,TCP,SYN,FTP,51152,53,205.251.72.177,185.57.60.185,44055,80,2765,0,http://starmak.com.tr/950CAAEA0281AA2BEBED8F9ECCA4BD30?sec=M%20Debera
10.152.152.11-10.152.152.10-54478-53-17,UDP,ACK,SNMP,443,80,10.152.152.11,10.152.152.11,80,33244,0,1,http://www.kelediciones.com/
10.152.152.11-70.42.146.149-44272-80-6,TCP,SYN,HTTPS,57775,53,10.152.152.10,10.152.152.11,53,43174,379,1,http://userpages.monmouth.com/~colonel/bridge/scoring.pdf
10.152.152.11-192.230.77.107-60342-80-6,UDP,ACK,DHCP,51153,80,10.152.152.10,10.152.152.11,80,42217,692,0,https://ezoomeranggrow.com/web/english/index.php?email
162.144.129.143-10.152.152.11-80-35841-6,TCP,SYN,SMTP,51153,53684,10.152.152.10,10.152.152.11,53,34426,1529,1,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/322c453fd54180c
10.152.152.11-10.152.152.10-39269-53-17,UDP,ACK,SNMP,57774,80,10.152.152.10,10.152.152.11,80,48973,639,0,https://www.secureupdate.appleld.com.duilawyeryork.com/ap/5c55457ca1a4179/?cmd=_update&dispatch=5c55457ca1a417956&locale=_US
74.125.232.109-10.152.152.11-80-45129-6,TCP,RST,FTP,40098,53,10.152.152.10,10.152.152.11,53,39433,1931,1,http://www.whatsapp-grubsx1.zzux.com/
10.152.152.11-10.152.152.10-41240-53-17,UDP,ACK,DNS,49486,44578,10.152.152.11,10.152.152.11,53,54771,1753,1,https://en.wikipedia.org/wiki/Software_as_a_service
10.152.152.11-10.152.152.10-47588-53-17,TCP,FIN,SSH,52984,80,10.152.152.10,10.152.152.11,80,57013,671,1,http://www.lifedaily.com/
10.152.152.11-10.152.152.10-34900-53-17,UDP,ACK,NTP,52985,53,10.152.152.10,23.43.139.27,39635,80,417,0,http://www.klassekampen.no/
10.152.152.11-10.152.152.10-57978-53-17,TCP,SYN,FTP,52986,41402,10.152.152.10,10.152.152.11,53,47752,0,0,http://207.241.227.38/31/items/output_69Ws1S_hggfYSH/kmex.html
10.152.152.11-10.152.152.10-43123-53-17,UDP,ACK,SNMP,51176,443,10.152.152.11,10.152.152.11,53,58134,4455,0,http://www.automatemyhome.com/wp-includes/fonts/file/files/db/file.dropbox/index.php
10.152.152.11-10.152.152.10-45665-53-17,TCP,SYN,HTTPS,443,49442,10.152.152.10,10.152.152.11,53,44537,9990,1,http://batagorasyik.id/breder/cp_webmail/cpwebmail
10.152.152.11-162.144.129.143-36040-80-6,UDP,ACK,DHCP,51178,53,10.152.152.10,10.152.152.11,53,35507,3709,1,http://108.166.202.103/pc/
10.152.152.11-10.152.152.10-46719-53-17,TCP,SYN,SMTP,51174,53,10.152.152.10,10.152.152.11,53,38667,2414,1,https://netorgft2223515-my.sharepoint.com/personal/leon_leongavartin_com/_layouts/15/WopiFrame.aspx?guestaccesstoken=xAMH1YiE5ztBEHYMkWldCb6bKcF1kqp13dWjvausWg4%3d&docid=1_10f85e31d21194b00bc5c96bd48a6a4fc&wdFormId=%7B702D2762%2DF654%2D423B%2DBA6B%2D850079F6ED46%7D&action=formsubmit&cid=78b96c55-f4b4-49a8-ba46-9d2cd15837b5
10.152.152.11-54.251.136.58-44502-80-6,UDP,ACK,SNMP,51174,59697,10.152.152.10,173.194.116.138,39641,80,13738,0,https://dawg.jp/slam/Webmail
10.152.152.11-178.255.83.1-49289-80-6,TCP,RST,FTP,51177,80,23.78.109.102,10.152.152.11,53,41199,8124,1,http://mail.jcap.com.cn:6080/error.php
10.152.152.11-10.152.152.10-41141-53-17,UDP,ACK,DNS,51173,80,10.152.152.11,10.152.152.11,53,39599,11594,0,http://eventskin.lucky76.ml/
10.152.152.11-173.241.240.212-34256-80-6,TCP,FIN,SSH,51175,53,10.152.152.10,10.152.152.11,53,52853,2631,1,http://www.weightgaintruth.com/
185.31.17.175-10.152.152.11-80-59423-6,UDP,ACK,NTP,51173,443,10.152.152.10,173.194.123.51,33236,80,751,0,http://het-impp11.com/servi-mail-pro-webb111928270383jksddkjsdjks191171927282827383322/65161e73848c8bbbf7a4bc07e77a8454/sms.html
10.152.152.11-192.230.82.107-46943-80-6,TCP,SYN,FTP,51175,53,10.152.152.11,10.152.152.11,53,51926,1003,1,http://www.cio.com/article/2944334/open-source-development/why-the-open-source-business-model-is-a-failure.html
10.152.152.11-10.152.152.10-54251-53-17,UDP,ACK,SNMP,51177,53,10.152.152.10,10.152.152.11,53,50624,117,0,https://deref-gmx.net/mail/client/THy7Wkvp09g/dereferrer/?redirectUrl=http://aktuell.conrad.de/r.html?uid=A.C.Lct.BIPMA.LwcD.v0_aFjGCDuWkpKOWM0sf2w
216.58.209.98-10.152.152.11-80-32987-6,TCP,SYN,HTTPS,38822,46978,10.152.152.11,10.152.152.11,53,48186,786,1,http://snprobbx.pbz.r.uk.a2ip.ru/?_fb_noscript=1
10.152.152.11-10.152.152.10-50736-53-17,UDP,ACK,DHCP,38822,80,217.79.188.11,10.152.152.11,53,48999,6804,0,http://www.getdoxie.com/
10.152.152.11-10.152.152.10-46349-53-17,TCP,SYN,SMTP,443,37221,10.152.152.10,10.152.152.11,80,44173,802,1,https://en.wikipedia.org/wiki/Blackletter
10.152.152.11-10.152.152.10-57129-53-17,UDP,ACK,SNMP,38825,38929,10.152.152.10,104.109.54.36,35855,80,183,0,http://gbw3d.pl/wp-admin/css/trustpass.html
10.152.152.11-10.152.152.10-55243-53-17,TCP,RST,FTP,38825,53,10.152.152.11,10.152.152.11,53,42803,84,1,http://justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/ca4d661ef651798a8c8f574111280dfe
10.152.152.11-10.152.152.10-42763-53-17,UDP,ACK,DNS,443,53,10.152.152.11,10.152.152.11,53,60239,517,0,http://www.ataka.bg/
10.152.152.11-10.152.152.10-33237-53-17,TCP,FIN,SSH,43523,53,10.152.152.10,2.20.189.9,44739,80,433,0,http://www.goodhopeservices.com/update/
192.230.77.107-10.152.152.11-443-53340-6,UDP,ACK,NTP,443,53,10.152.152.10,10.152.152.11,53,53122,194,1,http://user7770001255.el.r.appspot.com/wp-content
10.152.152.11-10.152.152.10-38556-53-17,TCP,SYN,FTP,47930,53,10.152.152.10,216.58.209.98,56278,443,435,1,https://eliteyouthtour.com/gt/live/
23.3.91.116-10.152.152.11-80-41400-6,UDP,ACK,SNMP,47930,38768,10.152.152.11,10.152.152.11,443,36569,76,1,http://www.techspot.com/community/topics/network-latency-test.168744/
10.152.152.11-10.152.152.10-34907-53-17,TCP,SYN,HTTPS,443,53,10.152.152.11,10.152.152.11,53,37143,0,0,https://www.rams.com.au/
10.152.152.11-10.152.152.10-38307-53-17,UDP,ACK,DHCP,38367,53,10.152.152.11,10.152.152.11,53,46767,517,1,http://www.luckycoupon.online//readme.html
10.152.152.11-104.155.53.183-58001-80-6,TCP,SYN,SMTP,51184,35655,10.152.152.10,31.186.225.43,41542,80,187,1,http://streaming-blog.com/requirements-for-p2p-airplay/
10.152.152.11-10.152.152.10-51664-53-17,UDP,ACK,SNMP,51183,53,10.152.152.10,31.13.92.14,36815,443,8530,0,https://twitter.com/cdcenterpa
10.152.152.11-23.3.91.100-48881-80-6,TCP,RST,FTP,443,53,10.152.152.11,10.152.152.11,53,55356,47621,0,http://www.abbreviations.com/RAILROAD%20SWITCH
216.58.209.130-10.152.152.11-80-59095-6,UDP,ACK,DNS,443,80,10.152.152.10,10.152.152.11,53,41381,4010,1,http://teknik-bilgi.com/wp-content/modules/
54.239.168.246-10.152.152.11-80-58689-6,TCP,FIN,SSH,36801,53,10.152.152.10,10.152.152.11,53,54550,53,1,http://courtnic.nic.in
10.152.152.11-10.152.152.10-56734-53-17,UDP,ACK,NTP,443,53,54.169.125.186,173.241.250.219,50256,80,425,0,https://sourceforge.net/projects/networkminer/
10.152.152.11-10.152.152.10-47492-53-17,TCP,SYN,FTP,36799,53,10.152.152.10,93.184.221.133,58003,80,652,0,https://yoast.com/cdn-wordpress-maxcdn/
10.152.152.11-10.152.152.10-37317-53-17,UDP,ACK,SNMP,36799,80,10.152.152.11,95.101.241.120,48762,80,455,1,https://en.wikiquote.org/wiki/Spacetime
10.152.152.11-10.152.152.10-40405-53-17,TCP,SYN,HTTPS,36800,53,10.152.152.11,10.152.152.11,53,44315,592,0,http://alcoholismtreatment.info/index.htm
10.152.152.11-162.212.130.108-46233-80-6,UDP,ACK,DHCP,36800,53,10.152.152.10,10.152.152.11,53,33062,420,1,http://mail.daaar.nu/~u43730p39181/pki-validation
23.43.130.116-10.152.152.11-80-45407-6,TCP,SYN,SMTP,51189,40265,10.152.152.10,54.192.29.200,47455,80,1448,0,http://www.homeslyce.com/
10.152.152.11-217.163.21.34-52147-80-6,UDP,ACK,SNMP,51188,80,10.152.152.10,10.152.152.11,53,52854,1448,1,http://www.positiveparentingconnection.net/giant-list-of-self-care-skills-for-babiestoddlers-and-preschoolers/
10.152.152.11-10.152.152.10-39101-53-17,TCP,RST,FTP,443,53,10.152.152.11,10.152.152.11,53,38948,1444,0,https://www.swingingheaven.za.com/
10.152.152.11-37.252.163.84-44636-80-6,UDP,ACK,DNS,443,35240,10.152.152.10,10.152.152.11,80,53719,1444,1,http://wellbeingresort-ci.com/images/webmail/webmail/webmail.php?email=%7B%7Bemail%7D%7D
10.152.152.11-10.152.152.10-53390-53-17,TCP,FIN,SSH,36804,53,10.152.152.10,10.152.152.11,53,48619,1448,1,http://magnumbytes.com/
10.152.152.11-178.255.83.1-51230-80-6,UDP,ACK,NTP,443,53,10.152.152.11,104.244.43.108,60706,443,613,0,http://www.diffen.com/difference/Cat6_vs_Cat6a
10.152.152.11-10.152.152.10-50581-53-17,TCP,SYN,FTP,36806,60005,10.152.152.10,131.202.240.56,60928,80,2266,1,http://pathofexile.gamepedia.com/Portal
10.152.152.11-10.152.152.10-41200-53-17,UDP,ACK,SNMP,36805,53,10.152.152.11,10.152.152.11,53,49605,3517,1,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/1cf5e879f542ad7?cmd=_update&dispatch=1cf5e879f542ad75a&locale=_
10.152.152.11-104.16.27.235-47131-80-6,TCP,SYN,HTTPS,51193,53,10.152.152.11,10.152.152.11,53,32793,53,1,http://www.gettysburg.com/bog/address.htm
173.245.2.61-10.152.152.11-80-57599-6,UDP,ACK,DHCP,51193,80,10.152.152.10,10.152.152.11,53,56284,6974,0,https://engineering.purdue.edu/dcsl/reading/2005/Stateful_Firewalls.pdf
10.152.152.11-198.47.127.15-60666-80-6,TCP,SYN,SMTP,49691,443,52.10.71.158,46.236.64.58,53622,80,980,0,https://www.gmkdigital.com/
10.152.152.11-10.152.152.10-34789-53-17,UDP,ACK,SNMP,49692,40726,10.152.152.11,10.152.152.11,53,60398,53,1,http://mail.stichtingarkadaspecialisten.nl/~u43730p39181/pki-validation
10.152.152.11-10.152.152.10-50640-53-17,TCP,RST,FTP,49689,37276,10.152.152.11,10.152.152.11,53,38292,1183,1,http://www.wpischedbend.pifighter.com/points.php/?email=
10.152.152.11-104.24.14.38-58815-80-6,UDP,ACK,DNS,49688,53,173.194.116.159,149.126.77.43,48952,80,1164,0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/ade7a609b03d9d3/?cmd=_update&dispatch=ade7a609b03d9d368&locale=_US
173.194.123.18-10.152.152.11-443-40245-6,TCP,FIN,SSH,49690,53,31.13.90.36,10.152.152.11,53,41380,1243,1,http://www.dewatrading.com/components/com_contact/views/contact/tmpl/host/
10.152.152.11-10.152.152.10-36396-53-17,UDP,ACK,NTP,49687,44336,173.194.116.141,173.194.116.138,39565,80,502,1,http://preventsenior.com.br.cutercounter.com/
10.152.152.11-10.152.152.10-45917-53-17,TCP,SYN,FTP,52338,58842,216.58.213.225,192.230.68.216,38310,80,2692,0,https://www.quora.com/What-are-basic-differences-between-IaaS-PaaS-and-SaaS
10.152.152.11-10.152.152.10-51476-53-17,UDP,ACK,SNMP,55915,53,173.194.116.141,10.152.152.11,53,47535,4354,1,http://www.finderonly.net/blog/wp-admin/admincp/adfs/IdpInitiatedSignOn.html
74.125.136.157-10.152.152.11-80-56442-6,TCP,SYN,HTTPS,49486,53,173.194.116.138,10.152.152.11,80,44866,5436,0,https://www.wickman.net.au/provenance.aspx
10.152.152.11-10.152.152.10-48168-53-17,UDP,ACK,DHCP,60686,53,104.244.42.136,23.14.95.106,52019,80,3135,1,https://www.savers.com/
10.152.152.11-5.10.88.212-56256-80-6,TCP,SYN,SMTP,60686,443,68.71.212.186,23.14.95.91,49348,80,569,1,http://exchangedictionary.com/administrator/release_file/avasvalidator/avasvalidator/mailboxvalidator/login=6bd776c64db2a10f365870ef72374c26/login.php?reff=6d4e4d40ca9e9c3c843dc9023d56ae75
10.152.152.11-10.152.152.10-40030-53-17,UDP,ACK,SNMP,443,53,199.181.132.159,10.152.152.11,443,35173,475,0,https://www.cornwalllive.com/
10.152.152.11-10.152.152.10-60196-53-17,TCP,RST,FTP,37722,80,10.152.152.11,10.152.152.11,443,49430,546,1,http://www.gioielleriagibertini.com/.well-known/pki-validation/Votre-Compte/posta-le/fbs
10.152.152.11-10.152.152.10-51227-53-17,UDP,ACK,DNS,37722,53,104.244.43.236,10.152.152.11,443,58914,711,0,https://commons.wikimedia.org/wiki/Category:Impact_events
10.152.152.11-10.152.152.10-50328-53-17,TCP,FIN,SSH,443,53,104.244.43.236,10.152.152.11,443,57640,648,0,http://webmail.hydropneuengg.com/
10.152.152.11-10.152.152.10-35335-53-17,UDP,ACK,NTP,55915,53990,54.169.46.48,10.152.152.11,80,36891,1158,0,http://thaihouseliving.com/wp-admin/includes/wetrans/index.php
10.152.152.11-10.152.152.10-57166-53-17,TCP,SYN,FTP,443,53,66.117.29.34,10.152.152.11,80,39565,1084,1,https://www.itv.com/hub/itv
10.152.152.11-10.152.152.10-59763-53-17,UDP,ACK,SNMP,52338,80,104.244.43.236,10.152.152.11,443,58810,1157,0,http://y80yyxccn.df.r.appspot.com/wp-content/uploads.php
10.152.152.11-10.152.152.10-43842-53-17,TCP,SYN,HTTPS,443,53,104.244.43.236,10.152.152.11,80,36916,1157,1,https://xmley.codesandbox.io/index2.html
62.67.193.61-10.152.152.11-80-36625-6,UDP,ACK,DHCP,0,443,72.21.91.29,10.152.152.11,80,45151,2284,1,https://sen-manole.firebaseapp.com/
10.152.152.11-10.152.152.10-44586-53-17,TCP,SYN,SMTP,49692,443,10.152.152.11,199.181.132.159,45151,80,904,0,https://tabs.ultimate-guitar.com/s/sex_pistols/god_save_the_queen_crd.htm
10.152.152.11-10.152.152.10-44110-53-17,UDP,ACK,SNMP,49691,80,31.13.90.6,10.152.152.11,443,47309,993,0,http://kelase5-3.blogsky.com
10.152.152.11-54.213.184.64-42002-80-6,TCP,RST,FTP,49687,53,162.212.130.108,10.152.152.11,443,47309,1617,0,http://qubectravel.com/bpm44/login.html
216.58.209.129-10.152.152.11-80-56206-6,UDP,ACK,DNS,49688,53,54.169.46.48,10.152.152.11,80,42525,1932,1,https://www.mobidrome.com/
10.152.152.11-10.152.152.10-42948-53-17,TCP,FIN,SSH,49689,53,85.13.130.202,10.152.152.11,80,55379,426,0,https://www.liberty.co.za/Pages/default.aspx
10.152.152.11-205.234.175.175-34335-80-6,UDP,ACK,NTP,49690,80,10.152.152.11,10.152.152.11,443,47323,408,0,http://pinnerx.com/abc/G2PvFUdz0o6QWh2rXEFM8ZZZzdZRLcesf4XUYbuZzAQwSSXQwDCFCCFcPE3BRi37m02lcwkM7ai/
95.101.39.75-10.152.152.11-80-57024-6,TCP,SYN,FTP,49692,53,104.244.43.236,10.152.152.11,443,47323,428,1,http://reforma.com.tr/img/retina/shop/sync/sync
23.60.69.135-10.152.152.11-80-52154-6,UDP,ACK,SNMP,443,53,72.21.91.29,10.152.152.11,80,37672,566,1,http://www.mathopenref.com/constdividesegment.html
74.125.136.156-10.152.152.11-80-42308-6,TCP,SYN,HTTPS,49691,53,72.21.91.29,72.21.91.29,37672,80,844,0,http://secureupdate.appleld.com.duilawyeryork.com/ap/cfb9a291a00edec?cmd=_update&dispatch=cfb9a291a00edec4d&locale=_ru
10.152.152.11-10.152.152.10-52462-53-17,UDP,ACK,DHCP,443,53,72.21.81.253,10.152.152.11,443,36910,844,0,http://betasusgirisburasi3.blogspot.com
23.78.33.46-10.152.152.11-80-38208-6,TCP,SYN,SMTP,49687,52715,72.21.81.253,10.152.152.11,80,56421,921,1,http://dline.info/new/themes/sevn/home/amazon
10.152.152.11-10.152.152.10-47272-53-17,UDP,ACK,SNMP,49688,51139,72.21.81.253,10.152.152.11,80,42535,363,0,http://www.solterosmexico.com/
10.152.152.11-178.250.2.76-58763-80-6,TCP,RST,FTP,443,53,72.21.81.253,10.152.152.11,443,39427,400,0,https://www.broken-links.com/2013/09/20/web-speech-api-part-one-speech-synthesis/
10.152.152.11-198.41.215.67-42375-80-6,UDP,ACK,DNS,49689,53,72.21.81.253,85.13.130.202,39427,443,703,1,https://www.netuning.ru/
10.152.152.11-10.152.152.10-57258-53-17,TCP,FIN,SSH,443,53,72.21.81.253,10.152.152.11,80,59154,754,0,http://www.savethechildren.org/site/c.8rKLIXMGIpI4E/b.8631185/k.9CAE/Internships.htm
10.152.152.11-162.144.129.143-36144-80-6,UDP,ACK,NTP,49690,53,10.152.152.11,10.152.152.11,80,37670,1515,1,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/b0778275e963a32/?cmd=_update&dispatch=b0778275e963a3273&locale=_
10.152.152.11-10.152.152.10-52150-53-17,TCP,SYN,FTP,443,53,10.152.152.11,10.152.152.11,80,37671,438,0,https://www.blueswan-apts.com/
10.152.152.11-10.152.152.10-60310-53-17,UDP,ACK,SNMP,49486,53,10.152.152.11,10.152.152.11,80,53079,455,0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/a9e79a8f2a2bff8/?cmd=_update&dispatch=a9e79a8f2a2bff80c&locale=_US
10.152.152.11-72.21.81.253-43237-80-6,TCP,SYN,HTTPS,37137,51812,10.152.152.11,10.152.152.11,80,53078,3044,1,http://smallbusiness.chron.com/operate-parallel-port-printers-usb-ports-49507.html
23.3.91.49-10.152.152.11-80-50273-6,UDP,ACK,DHCP,443,53,10.152.152.11,10.152.152.11,80,53077,947,0,https://conyers.org/made-in-china.com/sign-in/mades/mades/login.php
173.194.116.194-10.152.152.11-80-53431-6,TCP,SYN,SMTP,37136,53,104.244.43.236,10.152.152.11,80,53076,425,1,https://www.davisenterprise.com/
173.194.116.186-10.152.152.11-80-39125-6,UDP,ACK,SNMP,38735,53,104.244.43.167,10.152.152.11,80,53075,4784,0,http://www.nintendolife.com/tags/NX
10.152.152.11-217.79.188.60-57435-443-6,TCP,RST,FTP,443,80,104.244.43.167,10.152.152.11,80,53074,924,0,http://yorki-style.ru/components/properties/iproperty/sales/Iproperty
10.152.152.11-10.152.152.10-41708-53-17,TCP,SYN,DNS,48890,51938,104.244.43.167,72.21.81.253,53079,80,412,1,https://www.siffjeddah.com/upload/login.alibaba/Login.htm
10.152.152.11-10.152.152.10-56230-53-17,UDP,ACK,SSH,44939,53,104.244.43.167,72.21.81.253,53078,80,1125,1,http://www.iqfilms.com/Auth/638f48d57ed6d6a7587164eb971e649dOWRlNWM5ODBiYWM2Nzc5MWMyNTUxZTA4MWY3ZjQxN2E=/
10.152.152.10-10.152.152.11-9052-52439-6,TCP,SYN,NTP,40796,80,104.244.43.167,72.21.81.253,53077,80,1158,0,https://hphotel-my.sharepoint.com/:b:/g/personal/wmiranda_hp-hotels_com/EcU-QJdKNwpFgSFo3OcmWeEBxVl_yorGYoWtndRBvSSmvw?e=jKgPpk
10.152.152.11-31.13.92.3-45732-80-6,UDP,ACK,FTP,40796,80,104.244.43.167,72.21.81.253,53076,80,8821,1,http://shadetreetechnology.com/V4/validation/9c033c57f1aadf500e35be384a25694f
198.57.30.31-10.152.152.11-80-51361-6,TCP,RST,HTTP,40798,80,104.244.43.167,72.21.81.253,53075,80,521,1,https://sugardaters.dk
195.216.249.67-10.152.152.11-443-51932-6,UDP,ACK,DNS,40798,44739,104.244.43.167,10.152.152.11,80,59140,2013,0,http://jesshanta.tumblr.com
10.152.152.11-10.152.152.10-39982-53-17,TCP,FIN,SSH,40797,53,104.244.43.167,10.152.152.11,443,36417,6758,0,http://68.66.220.82/administrator/help/en-GB/activation.php?email=abuse@domain.com
10.152.152.11-72.21.81.253-43692-80-6,UDP,ACK,NTP,40797,48042,104.244.43.167,10.152.152.11,443,36417,2986,1,https://www.tholiquids.com/
10.152.152.11-10.152.152.10-56895-53-17,TCP,SYN,FTP,36810,59867,104.244.43.167,10.152.152.11,443,36418,1850,0,http://direct.myschoolholidays.com/Fair-Furlong-Primary-School-7769
10.152.152.11-10.152.152.10-44770-53-17,UDP,ACK,SNMP,36810,54067,104.244.43.167,10.152.152.11,443,36418,857,0,http://stoneforest.com.sg
173.194.113.45-10.152.152.11-80-60835-6,TCP,SYN,HTTPS,36812,59766,192.230.82.107,10.152.152.11,443,36415,4875,0,http://www.kompost.ch/
10.152.152.11-192.230.82.107-46956-80-6,UDP,ACK,DHCP,36814,53,173.194.65.156,10.152.152.11,443,36415,4022,1,https://www.intuilab.com/digital-signage-software
10.152.152.11-10.152.152.10-33984-53-17,TCP,SYN,SMTP,443,53,72.21.81.253,10.152.152.11,443,36416,9652,0,http://iwanarif.lecturer.pens.ac.id/2.%20network%20protocols.pdf
10.152.152.11-69.172.216.111-59564-443-6,UDP,ACK,SNMP,443,80,72.21.81.253,10.152.152.11,443,36416,8569,1,http://pbarcelli.blogspot.com/
104.109.70.28-10.152.152.11-80-40115-6,TCP,RST,FTP,36811,53,192.230.82.107,10.152.152.11,443,36419,8290,1,http://www.imeipro.info/att-imei-check.html
10.152.152.11-173.194.205.157-52092-443-6,UDP,ACK,DNS,36811,80,192.230.82.107,10.152.152.11,443,36419,9615,0,https://lansparpofa1987.blogspot.com/
10.152.152.11-216.52.1.12-58598-80-6,TCP,FIN,SSH,36815,53,199.181.132.159,10.152.152.11,443,36408,8301,1,http://sharedpont77wwjxjx.df.r.appspot.com/jim@thejimburkefamily.com
10.152.152.11-54.230.6.86-35289-80-6,UDP,ACK,NTP,36815,53,72.21.202.25,10.152.152.11,443,36408,876,1,https://steamcomnmmunity.ru.com/
23.3.90.96-10.152.152.11-80-37034-6,TCP,SYN,FTP,36813,53,173.194.116.138,10.152.152.11,443,35556,395,0,https://www.ekupi.ba/
10.152.152.11-10.152.152.10-52466-53-17,UDP,ACK,SNMP,36813,53,173.194.116.141,10.152.152.11,443,49829,417,0,http://www.airplanegame.us/air-traffic-control-flight-control-games/
162.212.130.108-10.152.152.11-80-47557-6,TCP,SYN,HTTPS,40805,36275,54.230.10.248,10.152.152.11,80,53086,435,0,http://10gbedavaa.dx.am/
10.152.152.11-162.144.129.143-36066-80-6,UDP,ACK,DHCP,443,80,54.230.10.193,10.152.152.11,80,53085,4343,0,http://twowheelcool.com/twitter.com/indexd6cc.html
10.152.152.11-54.251.136.58-45485-80-6,TCP,SYN,SMTP,40806,80,10.152.152.11,10.152.152.11,443,35558,2414,0,http://www.theclimatemakers.com/downloader/Maged/Account_update.htm
10.152.152.11-10.152.152.10-52967-53-17,UDP,ACK,SNMP,40806,53,31.13.90.6,10.152.152.11,443,35558,18967,1,https://www.you-mp3.net/
10.152.152.11-54.83.38.242-48196-80-6,TCP,RST,FTP,40813,53,173.194.116.141,10.152.152.11,80,45150,1032,0,http://thescrapescape.com/cccxxxxxxxxxc/doc/doc/processing.html
10.152.152.11-217.163.21.34-49895-80-6,UDP,ACK,DNS,443,53,2.20.189.9,10.152.152.11,80,42410,1256,1,https://www.cherrymx.de/
